GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MISSION_INT,VISIT_AREA_NM,DGSTFN
남,60.0,4,2,2,3,4,4,3,6,3,4,천씨씨커피 부천 심곡점,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,심곡천,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,해님 토이,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,통 큰 해물 손칼국수 소래포구 본점,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,소래포구,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,소래포구 종합어시장,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,바다쏭 인천 연수점,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,아리 아리랑,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,송도센트럴파크,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,광명역,5.0
남,60.0,4,2,2,3,4,4,3,6,3,4,대전역,5.0
남,30.0,7,1,1,2,1,7,1,7,2,2,롯데월드타워,4.0
남,30.0,7,1,1,2,1,7,1,7,2,2,롯데월드,4.0
남,30.0,7,1,1,2,1,7,1,7,2,2,롯데호텔월드,4.0
남,30.0,7,1,1,2,1,7,1,7,2,2,롯데호텔월드,4.0
남,30.0,7,1,1,2,1,7,1,7,2,2,올림픽공원,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,W 미니 호텔,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,이인 휴게소 천안 방향,3.0
남,30.0,6,2,1,6,4,6,6,5,8,6,암반,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,반포 한강공원,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,고속터미널역 9호선 앞 정자,3.0
남,30.0,6,2,1,6,4,6,6,5,8,6,KFC 강남고속 터미널점,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,하니 칼국수,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,아이센스 리그 PC방 압구정점,4.0
남,30.0,6,2,1,6,4,6,6,5,8,6,런던 베이글 뮤지엄 도산점,5.0
남,30.0,6,2,1,6,4,6,6,5,8,6,올림픽공원 SK 핸드볼경기장,5.0
남,30.0,6,2,1,6,4,6,6,5,8,6,노브랜드 버거 고속 터미널점,4.0
남,60.0,3,5,4,6,3,5,4,5,7,22,경기 광주 휴게소 경기도 광주방향,4.0
남,60.0,3,5,4,6,3,5,4,5,7,22,하나개해수욕장,4.0
남,40.0,7,1,6,6,6,4,5,4,2,1,서울역,5.0
남,40.0,7,1,6,6,6,4,5,4,2,1,김포공항 역 공항철도,4.0
남,40.0,7,1,6,6,6,4,5,4,2,1,장기동 먹자골목,3.0
남,40.0,7,1,6,6,6,4,5,4,2,1,금빛 수로 보트하우스,3.0
남,40.0,7,1,6,6,6,4,5,4,2,1,문래 돼지불백 김포 장기범,5.0
남,40.0,7,1,6,6,6,4,5,4,2,1,현대 프리미엄 아울렛 김포점,5.0
남,40.0,7,1,6,6,6,4,5,4,2,1,아라 김포여객터미널 아라마린센터,4.0
남,40.0,7,1,6,6,6,4,5,4,2,1,육십리 김포 장기범,3.0
남,40.0,7,1,6,6,6,4,5,4,2,1,금빛 수로 보트하우스,5.0
남,40.0,7,1,6,6,6,4,5,4,2,1,롯데마트 김포한강점,4.0
남,40.0,7,1,6,6,6,4,5,4,2,1,팡제요리 김포점,5.0
남,40.0,7,1,6,6,6,4,5,4,2,1,참다랑어 마구 주는 집 참치정육점,5.0
남,40.0,7,1,6,6,6,4,5,4,2,1,롯데마트 김포한강점,4.0
남,40.0,7,1,6,6,6,4,5,4,2,1,빠레뜨한남 김포라베니채점,4.0
남,40.0,7,1,6,6,6,4,5,4,2,1,스타벅스 김포 장기점,3.0
남,40.0,7,1,6,6,6,4,5,4,2,1,김포국제공항 국내선,3.0
남,40.0,7,1,6,6,6,4,5,4,2,1,울산공항,3.0
남,40.0,7,1,6,6,6,4,5,4,2,1,펠리스 빌,4.0
여,30.0,5,2,2,3,6,4,6,5,10,2,선셋 무드,4.0
여,30.0,5,2,2,3,6,4,6,5,10,2,부천 자연 생태공원,3.0
여,30.0,5,2,2,3,6,4,6,5,10,2,뉴코아 아울렛 부천점,3.0
여,30.0,6,2,1,2,3,3,4,6,3,23,드롭 탑 오송역 언더패스점,4.0
여,30.0,6,2,1,2,3,3,4,6,3,23,마복림,3.0
여,30.0,6,2,1,2,3,3,4,6,3,23,숏 스트리트,3.0
여,30.0,6,2,1,2,3,3,4,6,3,23,파스쿠찌 센트로 서울점,4.0
여,30.0,6,2,1,2,3,3,4,6,3,23,막내 횟집 본점,5.0
여,30.0,6,2,1,2,3,3,4,6,3,23,신라스테이 광화문,5.0
여,30.0,6,2,1,2,3,3,4,6,3,23,스타벅스 종로구청,4.0
여,30.0,6,2,1,2,3,3,4,6,3,23,청송,2.0
여,30.0,6,2,1,2,3,3,4,6,3,23,아이파크몰 용산점 the roof,3.0
여,30.0,6,2,1,2,3,3,4,6,3,23,아르고 티,4.0
여,30.0,6,2,1,2,3,3,4,6,3,23,드롭 탑 오송역 언더패스점,4.0
여,40.0,4,4,5,1,2,3,6,1,1,1,문지리 535,5.0
여,40.0,4,4,5,1,2,3,6,1,1,1,임진각 평화누리,4.0
여,40.0,4,4,5,1,2,3,6,1,1,1,헤이리 예술마을,4.0
여,40.0,4,4,5,1,2,3,6,1,1,1,교하 제면소,5.0
여,40.0,4,4,5,1,2,3,6,1,1,1,파주 프리미엄 아울렛,3.0
여,40.0,3,3,1,3,4,1,2,6,7,5,아시안 갯벌 체험장,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,평택 지제역,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,삼성서울병원,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,일원역 3호선,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,수정식당,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,연세 센스 의원,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,롯데백화점 영등포점,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,가네코 롯데백화점 영등포점,5.0
여,30.0,1,1,1,3,2,6,3,2,1,1,던킨 영등포 역사점,5.0
남,30.0,2,1,1,5,4,2,1,7,2,2,율봄식물원,5.0
남,30.0,2,1,1,5,4,2,1,7,2,2,퇴촌 갈비 밥,4.0
남,30.0,2,1,1,5,4,2,1,7,2,2,어로프 슬라이스피스,2.0
여,40.0,2,2,1,6,3,2,1,6,1,8,글램비글램핑,5.0
여,40.0,2,2,1,6,3,2,1,6,1,8,오이도,4.0
여,40.0,2,2,1,6,3,2,1,6,1,8,대부바다 향기테마파크,2.0
여,40.0,2,2,1,6,3,2,1,6,1,8,서평택 골프클럽,5.0
여,40.0,2,2,1,6,3,2,1,6,1,8,한길 주꾸미,5.0
여,30.0,4,4,4,3,3,4,2,3,8,3,광교역사 공원,4.0
여,30.0,4,4,4,3,3,4,2,3,8,3,행리단길,3.0
여,30.0,4,4,4,3,3,4,2,3,8,3,수원의 아침 행궁점,3.0
여,30.0,4,4,4,3,3,4,2,3,8,3,화성행궁,4.0
여,30.0,4,4,4,3,3,4,2,3,8,3,광교호수공원,3.0
여,40.0,2,1,1,2,2,3,2,2,3,1,라마다 앙코르 바이 윈덤 김포한강호텔,4.0
여,40.0,2,1,1,2,2,3,2,2,3,1,배단골 테마파크,4.0
여,40.0,2,1,1,2,2,3,2,2,3,1,라마다 앙코르 바이 윈덤 김포한강호텔,4.0
여,40.0,2,1,1,2,2,3,2,2,3,1,현대 프리미엄 아울렛 김포점,4.0
여,40.0,2,1,1,2,2,3,2,2,3,1,현대 프리미엄 아울렛 김포점,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,신 옛 찻집,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,경복궁,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,꽃누리들 밥 경복궁점,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,열린 송현 녹지 광장,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,신라스테이 광화문,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,쌈지길,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,광화문 교대식,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,애즈 라이크,4.0
여,30.0,3,3,5,2,3,4,3,5,8,3,서울미술관 ,5.0
여,30.0,3,3,5,2,3,4,3,5,8,3,석파정,5.0
여,30.0,3,3,5,2,3,4,3,5,8,3,커피빈 새문안로점,4.0
여,30.0,7,5,6,7,6,5,7,6,6,6,힐스테이트에코 마곡나루역 오피스텔,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,외당,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,랜돌프 비어,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,초장집 마곡나루역점,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,힐스테이트 에코 마곡 오피스텔,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,헤이리 예술마을,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,다운데 어,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,토향,5.0
여,30.0,7,5,6,7,6,5,7,6,6,6,콩치노 콘크리트,5.0
여,60.0,1,1,1,4,1,4,1,4,3,26,오백년 누룽지 백숙 본점,5.0
여,60.0,1,1,1,4,1,4,1,4,3,26,프로방스 마을,5.0
여,60.0,1,1,1,4,1,4,1,4,3,26,메가 MGC 커피 파주 법흥리점,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,옛 나루터,3.0
여,40.0,1,1,3,5,1,4,2,5,2,2,실학박물관,4.0
여,40.0,1,1,3,5,1,4,2,5,2,2,CU 양평 쉬자 파크 점,4.0
여,40.0,1,1,3,5,1,4,2,5,2,2,양평 유아숲 체험원,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,쉬자 파크 치유의 집,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,쉬자 파크 발목 풀장,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,쉬자 파크 치유의 집,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,천운봉주유소,4.0
여,40.0,1,1,3,5,1,4,2,5,2,2,쉬자 파크,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,양평 유아숲 체험원,5.0
여,40.0,1,1,3,5,1,4,2,5,2,2,숲엔 커피,4.0
여,40.0,1,1,3,5,1,4,2,5,2,2,대박 주유소,4.0
여,50.0,1,1,4,6,7,1,1,4,3,22,화성행궁 광장,4.0
여,50.0,1,1,4,6,7,1,1,4,3,22,행궁 어울림 카페,3.0
여,50.0,1,1,4,6,7,1,1,4,3,22,이 가공,3.0
여,50.0,1,1,4,6,7,1,1,4,3,22,화성행궁,3.0
여,30.0,2,3,2,5,3,4,3,6,7,6,안산문화 예술의전당,4.0
여,30.0,2,3,2,5,3,4,3,6,7,6,아웃백 스테이크하우스 안산 고잔점,3.0
여,30.0,2,3,2,5,3,4,3,6,7,6,문화 예술 플랫폼 스테이션 A,5.0
여,30.0,2,3,2,5,3,4,3,6,7,6,소담해,4.0
남,40.0,4,1,4,1,4,4,1,3,1,11,삼고 집 파주점,4.0
남,40.0,4,1,4,1,4,4,1,3,1,11,활판인쇄 박물관,4.0
남,40.0,4,1,4,1,4,4,1,3,1,11,파주출판 단지 근린공원,4.0
남,40.0,4,1,4,1,4,4,1,3,1,11,롯데 프리미엄 아울렛 파주점,4.0
여,30.0,4,4,5,4,4,4,3,5,2,8,트멍캠핑장,4.0
여,30.0,4,4,5,4,4,4,3,5,2,8,트멍캠핑장,4.0
여,30.0,4,4,5,4,4,4,3,5,2,8,온누리 석갈비,3.0
여,30.0,1,1,1,4,4,2,4,7,2,21,강릉 초당 두부래요,1.0
여,30.0,1,1,1,4,4,2,4,7,2,21,여주 축산농협 강변지점,5.0
여,30.0,1,1,1,4,4,2,4,7,2,21,캠핑 주막,3.0
여,30.0,1,1,1,4,4,2,4,7,2,21,초계국수 칼국수,1.0
여,30.0,1,1,1,4,4,2,4,7,2,21,대한불교조계종 신륵사,5.0
여,30.0,1,1,1,4,4,2,4,7,2,21,카페보뜰,5.0
여,30.0,1,1,1,4,4,2,4,7,2,21,캠핑 주막,3.0
여,30.0,1,1,1,4,4,2,4,7,2,21,구름산 추어탕,5.0
남,30.0,1,2,5,2,2,3,3,5,1,8,마니산 산채,5.0
남,30.0,1,2,5,2,2,3,3,5,1,8,동막해수욕장,3.0
남,30.0,1,2,5,2,2,3,3,5,1,8,분오리 돈대,4.0
남,30.0,1,2,5,2,2,3,3,5,1,8,카페 이림,4.0
남,30.0,1,2,5,2,2,3,3,5,1,8,어반 티지 글램핑 카라반,4.0
남,30.0,1,2,5,2,2,3,3,5,1,8,조양 방직,4.0
남,30.0,1,2,5,2,2,3,3,5,1,8,두부향,3.0
남,30.0,2,2,2,4,5,6,3,4,2,8,에코에 캠핑장,5.0
남,30.0,2,2,2,4,5,6,3,4,2,8,에코에 캠핑장,5.0
남,30.0,2,2,2,4,5,6,3,4,2,8,일 미담,4.0
남,30.0,2,2,2,4,5,6,3,4,2,8,에코에 캠핑장,5.0
여,40.0,2,3,2,4,4,4,6,5,3,4,파크 마린 호텔,5.0
여,40.0,2,3,2,4,4,4,6,5,3,4,파크 마린 호텔,5.0
여,40.0,2,3,2,4,4,4,6,5,3,4,도깨비 조개구이,4.0
여,40.0,2,3,2,4,4,4,6,5,3,4,월미공원,5.0
여,40.0,2,3,2,4,4,4,6,5,3,4,월미 바다역,4.0
여,40.0,2,3,2,4,4,4,6,5,3,4,인천 차이나타운,4.0
여,30.0,3,1,2,5,6,6,1,6,9,23,영종 씨사이드 레일바이크,4.0
여,30.0,3,1,2,5,6,6,1,6,9,23,봄이 보리밥 영종점,5.0
여,30.0,3,1,2,5,6,6,1,6,9,23,파라다이스 시티 원더 박스,4.0
여,30.0,3,1,2,5,6,6,1,6,9,23,파라다이스 시티,5.0
여,30.0,3,1,2,5,6,6,1,6,9,23,가장 맛있는 족발 인천 영종도점,3.0
여,30.0,3,1,2,5,6,6,1,6,9,23,파리바게뜨 공항 신도시점,3.0
여,30.0,3,1,2,5,6,6,1,6,9,23,파라다이스 시티,5.0
여,30.0,3,1,2,5,6,6,1,6,9,23,바다 앞 테라스,4.0
여,30.0,3,1,2,5,6,6,1,6,9,23,자연도 소금빵,4.0
여,50.0,2,1,4,2,3,2,4,3,3,21,동두천 자연휴양림 복층 4호,5.0
여,50.0,2,1,4,2,3,2,4,3,3,21,용암리 막국수,4.0
남,50.0,4,5,2,2,5,5,5,5,3,24,말똥 도넛 파주점,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,쉐르빌 온천관광호텔,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,양평역,4.0
여,40.0,2,1,1,3,6,2,6,5,3,22,이함 캠퍼스,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,긴자,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,로드,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,와이피회마켓(YP회마켓),3.0
여,40.0,2,1,1,3,6,2,6,5,3,22,두물머리 연 핫도그,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,델리에 떼,5.0
여,40.0,2,1,1,3,6,2,6,5,3,22,양평 물 맑은 시장,3.0
여,40.0,2,1,1,3,6,2,6,5,3,22,정통 춘천 닭갈비,4.0
여,40.0,2,1,1,3,6,2,6,5,3,22,흑이재,5.0
여,60.0,1,1,1,7,7,4,3,5,7,24,망향비빔국수 궁평 본점,4.0
여,60.0,1,1,1,7,7,4,3,5,7,24,재인폭포,5.0
여,60.0,1,1,1,7,7,4,3,5,7,24,전곡선사 박물관,4.0
여,60.0,1,1,1,7,7,4,3,5,7,24,산촌 오토캠핑장,3.0
여,60.0,1,1,1,7,7,4,3,5,7,24,놀자 숲,5.0
여,50.0,1,7,1,2,7,4,2,6,7,22,서해랑 제부도 해상 케이블카 전곡 정류장,4.0
여,50.0,1,7,1,2,7,4,2,6,7,22,부커피 카페,3.0
여,50.0,1,7,1,2,7,4,2,6,7,22,제부도 해안산책로,4.0
여,50.0,1,7,1,2,7,4,2,6,7,22,서해랑 제부도 해상 케이블카 제부정류장,4.0
여,50.0,1,7,1,2,7,4,2,6,7,22,물레방아,5.0
여,60.0,4,4,4,6,4,4,4,4,2,1,평택시 농업 생태원,4.0
여,60.0,4,4,4,6,4,4,4,4,2,1,송담 칼국수,4.0
여,60.0,4,4,4,6,4,4,4,4,2,1,행담도 휴게소 양방향,3.0
여,20.0,4,3,3,3,4,5,3,6,1,3,모란역 23번 출구,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,한국은행 경기본부,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,세컨드 디포리스트 수원 행궁점,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,GS25 수원 행리단길점,5.0
여,20.0,4,3,3,3,4,5,3,6,1,3,포토 이즘 컬러 드 수원 행궁점,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,기글드제니,5.0
여,20.0,4,3,3,3,4,5,3,6,1,3,서울 페이스트리 행궁점,5.0
여,20.0,4,3,3,3,4,5,3,6,1,3,행궁동 벽화마을,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,수원 화성,5.0
여,20.0,4,3,3,3,4,5,3,6,1,3,호텔도노,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,정지영커피로스터즈 장안문점,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,보영 만두 북문 본점,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,수원 화성,5.0
여,20.0,4,3,3,3,4,5,3,6,1,3,호텔도노,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,수원 전통문화관 전통식생활 체험관,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,장안공원,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,신흥역 8호선,4.0
여,20.0,4,3,3,3,4,5,3,6,1,3,메가 MGC 커피 신흥역점,5.0
여,40.0,4,4,3,2,4,3,6,5,3,8,포천 자연마을 서울 캠핑장,3.0
여,40.0,4,4,3,2,4,3,6,5,3,8,한탄강 생태경관 단지,3.0
여,40.0,4,4,3,2,4,3,6,5,3,8,오가 국수,5.0
여,40.0,4,4,3,2,4,3,6,5,3,8,전곡선사 박물관,4.0
여,40.0,4,4,3,2,4,3,6,5,3,8,카페 그랑블루,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,코트야드 메리어트 서울남대문 모모라운지&모먼츠라운지,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,남대문시장,4.0
여,40.0,5,3,2,4,6,5,4,6,2,23,포 포인츠 바이 쉐라톤 조선 서울 명동,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,국립고궁박물관,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,대한민국역사박물관,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,교보문고 광화문점,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,포 포인츠 바이 쉐라톤 조선 서울 명동,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,웨스틴조선 서울,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,명동거리,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,서울 드래건 시티 알라 메종 와인 다인,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,국립중앙박물관,5.0
여,40.0,5,3,2,4,6,5,4,6,2,23,포 포인츠 바이 쉐라톤 서울 구로,5.0
여,30.0,1,1,2,4,2,5,2,6,5,22,제부도 갯벌체험장,5.0
여,30.0,1,1,2,4,2,5,2,6,5,22,조개 마당,3.0
여,40.0,2,2,6,2,2,6,6,6,1,1,아라김포여객터미널,5.0
여,40.0,2,2,6,2,2,6,6,6,1,1,현대 프리미엄 아울렛 김포점,5.0
남,20.0,3,1,4,5,4,3,4,6,5,2,센트럴파크,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,포레스트아웃팅스 송도점,5.0
남,20.0,3,1,4,5,4,3,4,6,5,2,호텔코고라,3.0
남,20.0,3,1,4,5,4,3,4,6,5,2,싱싱 동암 어시장,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,마이랜드,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,풍미,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,써브웨이 부평중앙점,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,호텔코고라,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,스퀘어 세븐 주차장,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,청라 호수 공원,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,로뎀 돈가스,3.0
남,20.0,3,1,4,5,4,3,4,6,5,2,청라 창해 문화공원,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,청라 호수 공원,5.0
남,20.0,3,1,4,5,4,3,4,6,5,2,호텔 아띠,4.0
남,20.0,3,1,4,5,4,3,4,6,5,2,온 셈 본점,5.0
여,20.0,4,3,2,2,5,4,5,5,3,5,요멘야고에몬 강남점,4.0
여,20.0,4,3,2,2,5,4,5,5,3,5,수원 KT위즈 파크,5.0
여,20.0,4,3,2,2,5,4,5,5,3,5,포 포인츠 바이 쉐라톤 수원 호텔,5.0
여,20.0,4,3,2,2,5,4,5,5,3,5,서삼 28 인계 나혜석거리점,4.0
여,20.0,4,3,2,2,5,4,5,5,3,5,포 포인츠 바이 쉐라톤 수원 호텔,5.0
여,20.0,4,3,2,2,5,4,5,5,3,5,포 포인츠 바이 쉐라톤 수원 호텔,4.0
여,20.0,4,3,2,2,5,4,5,5,3,5,효원공원 월화원,4.0
여,20.0,4,3,2,2,5,4,5,5,3,5,행리단길,4.0
여,20.0,4,3,2,2,5,4,5,5,3,5,수원 화성,4.0
여,20.0,2,4,1,4,3,4,2,4,7,8,마니산 도토리,4.0
여,20.0,2,4,1,4,3,4,2,4,7,8,강화 루지,4.0
여,20.0,2,4,1,4,3,4,2,4,7,8,강화 캠핑파크,5.0
여,40.0,1,7,4,4,4,4,1,1,8,6,국립과천과학관,5.0
여,40.0,1,7,4,4,4,4,1,1,8,6,마이 알레 과천 빌리지 카페,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,비케이 에너지 석산 주유소,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,문경휴게소 양평방향,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,전쟁기념관,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,효창공원 백범 김구기념관,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,아이 러브 신당동,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,나인 트리 프리미어 호텔 인사동,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,안녕 인사동,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,인사동 문화의 거리,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,오든내 닭갈비 인사동점,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,나인 트리 프리미어 호텔 인사동,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,서대문형무소 역사관,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,서울숲,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,인사동 문화의 거리,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,조계사,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,광화문광장,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,나인 트리 프리미어 호텔 인사동,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,탑골공원,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,청계천,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,인사동 문화의 거리,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,마로니에공원,5.0
남,40.0,6,5,4,3,2,5,5,4,8,3,낙동강의성 휴게소 주유소 영천 방향,5.0
남,30.0,6,2,1,2,1,2,6,6,2,25,세인트 펜션,5.0
남,30.0,6,2,1,2,1,2,6,6,2,25,남양주 별내 휴게소 포천 방향,4.0
남,30.0,6,2,1,2,1,2,6,6,2,25,포천농협 하나로마트 신북점,4.0
남,30.0,6,2,1,2,1,2,6,6,2,25,복지 순두부,4.0
남,30.0,6,2,1,2,1,2,6,6,2,25,현대 프리미엄 아울렛 스페이스원,4.0
여,30.0,1,7,1,1,1,1,7,1,1,8,삼상리 마켓,3.0
여,30.0,1,7,1,1,1,1,7,1,1,8,송추계곡,3.0
여,30.0,1,7,1,1,1,1,7,1,1,8,오핀 베이커리,3.0
남,30.0,3,3,3,4,3,3,6,2,2,6,김포함상공원,4.0
남,30.0,3,3,3,4,3,3,6,2,2,6,강화 남부농협 하나로마트 본점,4.0
남,30.0,3,3,3,4,3,3,6,2,2,6,숙소,5.0
남,30.0,3,3,3,4,3,3,6,2,2,6,신길 가든,4.0
남,30.0,3,3,3,4,3,3,6,2,2,6,옥토끼우주센터,3.0
남,30.0,3,3,3,4,3,3,6,2,2,6,숙소,5.0
남,30.0,3,3,3,4,3,3,6,2,2,6,강화섬 쌀밥집,4.0
남,30.0,3,3,3,4,3,3,6,2,2,6,숙소,5.0
남,30.0,3,3,3,4,3,3,6,2,2,6,오두돈대,3.0
남,30.0,3,3,3,4,3,3,6,2,2,6,선학 감리교회,3.0
남,30.0,3,3,3,4,3,3,6,2,2,6,고구려 짬뽕 111 선학점,4.0
남,30.0,3,3,3,4,3,3,6,2,2,6,인천도시 역사관,4.0
여,20.0,1,7,1,7,1,7,1,7,1,1,롯데월드타워,4.0
여,20.0,1,7,1,7,1,7,1,7,1,1,체크크로플 롯데월드몰점,4.0
여,20.0,1,7,1,7,1,7,1,7,1,1,한신포차 송파 방이점,3.0
여,20.0,1,7,1,7,1,7,1,7,1,1,석촌호수동호,5.0
여,20.0,1,7,1,7,1,7,1,7,1,1,롯데월드타워,4.0
남,40.0,6,5,6,6,6,6,2,6,7,1,소사역 1호선,3.0
남,40.0,6,5,6,6,6,6,2,6,7,1,Capsule 24,1.0
남,40.0,6,5,6,6,6,6,2,6,7,1,짜장면 박물관,3.0
남,40.0,6,5,6,6,6,6,2,6,7,1,대불호텔 전시관,4.0
남,40.0,6,5,6,6,6,6,2,6,7,1,관동 오리진,3.0
남,40.0,6,5,6,6,6,6,2,6,7,1,토요코인 호텔 인천 부평점,3.0
남,30.0,4,3,2,3,7,1,2,7,8,3,안동역,5.0
남,30.0,4,3,2,3,7,1,2,7,8,3,청량리역,3.0
남,30.0,4,3,2,3,7,1,2,7,8,3,혜성 칼국수,5.0
남,30.0,4,3,2,3,7,1,2,7,8,3,소테츠호텔즈 더 스페라지르 서울 명동,4.0
남,30.0,4,3,2,3,7,1,2,7,8,3,서울광장,5.0
남,30.0,4,3,2,3,7,1,2,7,8,3,폴 바셋 코리아나호텔점,5.0
남,30.0,4,3,2,3,7,1,2,7,8,3,청계천,5.0
남,30.0,4,3,2,3,7,1,2,7,8,3,만족 오향 족벌 시청점,4.0
남,30.0,4,3,2,3,7,1,2,7,8,3,소테츠호텔즈 더 스페라 지르 서울 명동,4.0
남,30.0,4,3,2,3,7,1,2,7,8,3,소테츠호텔즈 더 스페라 지르 서울 명동,4.0
남,30.0,4,3,2,3,7,1,2,7,8,3,스타벅스 세종대로 점,4.0
남,30.0,4,3,2,3,7,1,2,7,8,3,남산공원 N서울타워,3.0
남,30.0,4,3,2,3,7,1,2,7,8,3,서울 시티투어버스,3.0
